TimeStamp;Station.Number;Discrete.Chlorophyll;Salinity;Temperature
1997;657;;0.09;10.58
1997;657;4.3;0.09;10.57
1997;657;;0.09;10.58
1997;657;;0.09;10.58
1997;657;;0.09;10.57
1997;657;;0.1;18.61
1997;657;15.7;0.1;18.61
1997;657;;0.1;18.61
1997;657;;0.1;18.61
1997;657;;0.1;18.61
1997;657;;0.1;18.61
1997;657;;0.08;21.63
1997;657;;0.1;22.07
1997;657;;0.08;19.13
1997;657;;0.08;16.42
1997;657;;0.08;19.13
1997;657;;0.13;15.03
1997;657;;0.13;15.02
1997;657;;0.13;15.02
1997;657;;0.08;19.14
1997;657;;0.06;22.18
1997;657;;0.06;22.17
1997;657;;0.06;22.18
1997;657;1.8;0.06;22.18
1997;657;;0.06;22.24
1997;657;;0.06;11.07
1997;657;1.2;0.06;11.08
1997;657;;0.07;11.1
1997;657;;0.13;15.03
1997;657;;0.07;11.11
1997;657;;0.07;11.12
1997;657;;0.07;11.12
1997;657;;0.07;11.13
1997;657;;0.07;11.12
1997;657;;0.07;11.13
1997;657;;0.07;11.13
1997;657;;0.07;11.13
1997;657;7.2;0.13;15.02
1997;657;;0.13;15.02
1997;657;;0.08;20.99
1997;657;;0.08;20.95
1997;657;5.6;0.09;20.92
1997;657;;0.07;11.11
1997;657;;0.13;15.03
1997;657;;0.13;15.01
1997;657;9.1;0.13;15.04
1997;657;;0.08;19.14
1997;657;;0.08;19.14
1997;657;;0.08;19.14
1997;657;1.9;0.08;19.14
1997;657;;0.08;16.39
1997;657;1.6;0.08;16.4
1997;657;;0.08;16.4
1997;657;;0.13;15.04
1997;657;;0.08;16.41
1997;657;;0.08;16.41
1997;657;;0.08;16.41
1997;657;;0.08;16.42
1997;657;;0.08;16.42
1997;657;;0.08;16.41
1997;657;2;0.08;16.42
1997;657;;0.08;16.42
1997;657;;0.06;22.17
1997;657;;0.06;22.17
1997;657;;0.06;22.18
1997;657;;0.06;22.2
1997;657;2.4;0.06;22.16
1997;657;;0.06;22.16
1997;657;;0.09;21.01
1997;657;;0.09;21.03
1997;657;;0.09;21.02
1997;657;5.9;0.09;21.02
1997;657;;0.09;21.02
1997;657;;0.08;21
1997;8;;17.24;19.37
1997;8;;17.68;19.42
1997;8;;18.33;19.53
1997;8;;18.62;19.57
1997;8;;19.22;19.62
1997;8;;21.57;19.6
1997;8;;20.89;19.63
1997;8;;21.89;19.58
1997;8;;21.94;19.58
1997;8;;21.97;19.57
1997;8;;19.75;19.64
1997;8;;8.01;20.42
1997;8;;18.8;17.14
1997;8;;8.36;20.11
1997;8;;7.76;18.8
1997;8;;6.96;18.94
1997;8;;6.47;19.07
1997;8;;22.56;17.05
1997;8;;22.52;17.05
1997;8;;22.45;17.05
1997;8;;22.31;17.05
1997;8;;22.13;17.06
1997;8;;16.71;19.4
1997;8;;22.01;17.06
1997;8;;21.96;17.07
1997;8;;21.74;17.08
1997;8;;21.36;17.09
1997;8;;21.03;17.09
1997;8;;20.73;17.09
1997;8;;20.37;17.07
1997;8;;19.95;17.07
1997;8;;8.3;18.74
1997;8;;8.95;18.68
1997;8;;9.57;18.67
1997;8;;9.59;18.67
1997;8;;8.5;20.17
1997;8;;8.67;20.22
1997;8;;8.79;20.3
1997;8;;8.91;20.35
1997;8;;9.08;20.39
1997;8;;9.18;20.42
1997;8;;9.19;20.43
1997;8;;9.26;20.45
1997;8;;8.14;20.25
1997;8;;9.37;20.44
1997;8;;9.69;20.41
1997;8;;10.39;20.35
1997;8;;19.16;17.11
1997;8;;16.05;18.23
1997;8;;15.16;18.26
1997;8;;13.6;18.38
1997;8;;11.4;18.54
1997;8;;9.85;18.66
1997;8;;9.53;20.43
1997;8;;15.94;19.44
1997;8;;16.04;21.49
1997;8;;15.44;19.67
1997;8;;17.78;20.3
1997;8;;17.67;20.28
1997;8;;17.46;20.27
1997;8;;17.08;20.31
1997;8;;16.85;20.36
1997;8;;15.41;20.72
1997;8;;14.65;20.97
1997;8;;14.41;21.08
1997;8;;14.31;21.14
1997;8;;14.3;21.15
1997;8;;14.29;21.18
1997;8;;15.75;19.47
1997;8;;15.59;21.48
1997;8;;18;20.28
1997;8;;0.06;10.54
1997;8;;0.06;10.56
1997;8;;0.06;10.58
1997;8;;0.06;10.61
1997;8;;0.06;10.59
1997;8;;3.12;15.47
1997;8;;0.07;10.66
1997;8;;0.07;10.69
1997;8;;0.07;10.69
1997;8;;0.07;10.7
1997;8;;0.07;10.69
1997;8;;0.07;10.69
1997;8;;0.07;10.67
1997;8;;0.07;10.69
1997;8;;0.06;10.55
1997;8;;18.17;20.26
1997;8;;18.23;20.25
1997;8;;18.31;20.27
1997;8;;3.12;15.47
1997;8;;3.16;15.46
1997;8;;13.84;20.54
1997;8;;13.84;20.54
1997;8;;13.83;20.54
1997;8;;13.77;20.54
1997;8;;13.76;20.54
1997;8;;13.54;20.56
1997;8;;13.13;20.58
1997;8;;12.8;20.6
1997;8;;12.34;20.64
1997;8;;11.4;20.7
1997;8;;10.96;20.73
1997;8;;10.87;20.73
1997;8;;10.63;20.79
1997;8;;10.04;21.09
1997;8;;9.95;21.2
1997;8;;9.98;21.17
1997;8;;3.16;15.46
1997;8;;3.35;15.42
1997;8;;3.5;15.4
1997;8;;3.64;15.39
1997;8;;3.83;15.37
1997;8;;4.11;15.31
1997;8;;4.17;15.29
1997;8;;4.14;15.29
1997;8;;4.23;15.28
1997;8;;4.49;15.24
1997;8;;5.4;15.16
1997;8;;0.07;10.71
1997;8;;11.26;17.03
1997;8;;0.06;10.59
1997;8;;11.42;16.94
1997;8;;0.66;11.29
1997;8;;11.4;16.95
1997;8;;2.18;11.18
1997;8;;2.74;11.18
1997;8;;2.95;11.18
1997;8;;3.39;11.18
1997;8;;3.67;11.18
1997;8;;4.62;11.21
1997;8;;5.9;11.26
1997;8;;6.43;11.28
1997;8;;6.97;11.3
1997;8;;13.4;22.14
1997;8;;13.39;22.15
1997;8;;13.4;22.14
1997;8;;0.5;11.41
1997;8;;13.41;22.07
1997;8;;13.7;21.84
1997;8;;15.26;21.48
1997;8;;18.9;21.42
1997;8;;18.79;21.42
1997;8;;18.42;21.42
1997;8;;18.1;21.44
1997;8;;17.77;21.45
1997;8;;17.26;21.47
1997;8;;16.81;21.48
1997;8;;16.59;21.48
1997;8;;5.59;19.71
1997;8;;5.62;19.64
1997;8;;5.7;19.52
1997;8;;6.05;19.22
1997;8;;13.45;22
1997;8;;0.43;11.57
1997;8;;1.34;11.22
1997;8;;13.94;16.73
1997;8;;11.47;16.91
1997;8;;11.51;16.9
1997;8;;11.55;16.89
1997;8;;11.63;16.89
1997;8;;12.86;16.8
1997;8;;13.51;16.76
1997;8;;13.72;16.74
1997;8;;13.91;16.73
1997;8;;13.95;16.73
1997;8;;13.95;16.73
1997;8;;13.94;16.73
1997;8;;13.94;16.73
1997;8;;0.41;11.72
1997;8;;0.42;11.63
1997;8;;3.13;15.47
1997;9;;5.49;15.26
1997;9;;10.27;20.15
1997;9;;10.43;20.14
1997;9;;10.49;20.14
1997;9;;10.59;20.13
1997;9;;0.07;8.45
1997;9;0.7;0.07;8.45
1997;9;;0.07;8.44
1997;9;;0.07;8.42
1997;9;;0.07;8.42
1997;9;;0.07;8.43
1997;9;;0.07;8.42
1997;9;;7.01;15.25
1997;9;;6.36;15.26
1997;9;;5.91;15.26
1997;9;;5.33;15.28
1997;9;1.8;10.08;20.2
1997;9;;9.98;20.4
1997;9;;7.47;15.25
1997;9;;5.88;15.25
1997;9;;5.44;15.26
1997;9;;5.44;15.26
1997;9;;5.35;15.27
1997;9;;5.35;15.27
1997;9;;5.34;15.27
1997;9;;5.6;15.25
1997;9;;5.61;15.25
1997;9;;5.58;15.26
1997;9;5.1;5.33;15.27
1997;9;;5.96;15.26
1997;9;;5.68;15.25
1997;9;;5.7;15.25
1997;9;;5.76;15.25
1997;9;;5.84;15.25
1997;9;;8.6;15.25
1997;9;;8.41;15.25
1997;9;;5.64;15.25
1997;9;;6.17;15.26
1997;9;;13.96;16.82
1997;9;;13.95;16.84
1997;9;;8.28;18.83
1997;9;;8.44;18.83
1997;9;;8.69;18.85
1997;9;;8.91;18.86
1997;9;;9.09;18.81
1997;9;;9.32;18.81
1997;9;;9.49;18.82
1997;9;;10.21;18.76
1997;9;;11.49;18.57
1997;9;;11.99;18.53
1997;9;;12.36;18.54
1997;9;;7.75;18.94
1997;9;;13.38;18.49
1997;9;;15.24;18.35
1997;9;;16.08;18.27
1997;9;;16.76;18.23
1997;9;;17.36;18.16
1997;9;;18.01;18.09
1997;9;;18.35;18.03
1997;9;;18.47;18.01
1997;9;;18.84;17.94
1997;9;;19.59;17.81
1997;9;;20.07;17.71
1997;9;7.6;20.74;17.58
1997;9;;14.06;18.47
1997;9;5.9;8.83;15.23
1997;9;;7.17;19.24
1997;9;3.2;6.92;19.4
1997;9;6.1;14.01;16.82
1997;9;;14.31;16.77
1997;9;;14.93;16.69
1997;9;;15.21;16.66
1997;9;;15.68;16.62
1997;9;;15.89;16.6
1997;9;;15.98;16.59
1997;9;;16.13;16.58
1997;9;;16.24;16.58
1997;9;;16.24;16.58
1997;9;;16.24;16.58
1997;9;;7.03;19.36
1997;9;;16.23;16.58
1997;9;;16.31;16.58
1997;9;;16.29;16.58
1997;9;;16.31;16.58
1997;9;;16.31;16.58
1997;9;;16.31;16.57
1997;9;;16.32;16.57
1997;9;;16.32;16.57
1997;9;;16.32;16.57
1997;9;9.9;16.32;16.58
1997;9;;0.07;8.42
1997;9;;6.93;19.39
1997;9;;16.26;16.58
1997;9;;0.07;8.42
1997;9;;15.56;16.63
1997;9;;0.07;8.4
1997;9;;3.34;11.21
1997;9;;2.57;11.23
1997;9;1.1;1.57;11.28
1997;9;;1.11;11.46
1997;9;;14.82;21.26
1997;9;4.1;15.9;20.85
1997;9;;17.21;20.37
1997;9;;17.58;20.38
1997;9;;17.71;20.41
1997;9;;18.22;20.37
1997;9;;18.38;20.32
1997;9;;18.51;20.3
1997;9;;18.55;20.27
1997;9;;18.76;20.23
1997;9;;19.22;20.19
1997;9;;19.41;20.17
1997;9;;19.57;20.15
1997;9;;19.69;20.13
1997;9;;19.77;20.12
1997;9;;19.79;20.12
1997;9;;19.82;20.11
1997;9;;19.85;20.11
1997;9;;19.9;20.1
1997;9;;19.91;20.1
1997;9;;19.92;20.1
1997;9;;19.93;20.1
1997;9;;19.94;20.09
1997;9;;3.69;11.2
1997;9;;4.03;11.2
1997;9;;4.37;11.21
1997;9;;4.64;11.21
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.55
1997;9;;0.07;10.56
1997;9;;0.07;10.56
1997;9;;0.07;10.56
1997;9;;19.94;20.1
1997;9;;0.07;10.58
1997;9;;0.08;10.58
1997;9;;0.08;10.58
1997;9;;0.08;10.59
1997;9;;0.08;10.6
1997;9;;0.08;10.6
1997;9;;0.08;10.6
1997;9;;0.08;10.61
1997;9;;6.41;11.27
1997;9;;5.7;11.25
1997;9;;5.29;11.23
1997;9;;5.23;11.23
1997;9;;5.13;11.23
1997;9;;4.94;11.22
1997;9;;0.08;10.58
1997;9;;0.07;10.56
1997;9;;19.95;20.09
1997;9;;19.96;20.09
1997;9;;16.28;21.58
1997;9;;16.88;21.52
1997;9;;16.99;21.5
1997;9;;17.21;21.49
1997;9;;17.32;21.48
1997;9;;17.33;21.48
1997;9;;17.59;21.47
1997;9;;18.26;21.42
1997;9;;18.58;21.41
1997;9;;18.64;21.41
1997;9;;18.68;21.4
1997;9;;18.68;21.41
1997;9;;18.7;21.4
1997;9;;18.71;21.4
1997;9;;18.72;21.4
1997;9;;19.08;21.38
1997;9;;19.77;21.35
1997;9;;19.94;21.32
1997;9;;19.99;21.32
1997;9;;20.11;21.31
1997;9;;20.27;21.3
1997;9;;20.43;21.3
1997;9;;20.5;21.29
1997;9;;20.52;21.29
1997;9;;20.55;21.29
1997;9;;0.07;8.4
1997;9;1.3;20.65;21.29
1997;9;;15.33;21.72
1997;9;;15.09;21.77
1997;9;1.9;15.11;21.77
1997;9;;15.16;21.75
1997;9;;19.97;20.09
1997;9;;19.98;20.09
1997;9;;19.98;20.09
1997;9;;19.98;20.09
1997;9;;19.98;20.09
1997;9;;19.98;20.09
1997;9;;19.98;20.09
1997;9;;19.98;20.09
1997;9;;19.97;20.09
1997;9;;11.53;20.96
1997;9;1.3;11.97;20.75
1997;9;;12.35;20.68
1997;9;;13.18;20.64
1997;9;;19.96;20.09
1997;9;;14.12;20.57
1997;9;;14.47;20.53
1997;9;;14.48;20.53
1997;9;;14.66;20.52
1997;9;;14.76;20.51
1997;9;;14.78;20.51
1997;9;;14.81;20.51
1997;9;;14.81;20.51
1997;9;;14.82;20.51
1997;9;;14.8;20.51
1997;9;;14.8;20.51
1997;9;;14.8;20.51
1997;9;;14.79;20.51
1997;9;;14.81;20.51
1997;9;;14.44;20.54
1997;9;;0.07;10.56
1997;9;;19.98;20.09
1997;9;;0.07;10.58
1997;9;;13.03;20.16
1997;9;;13.17;20.16
1997;9;;13.39;20.17
1997;9;;13.59;20.18
1997;9;1.1;23.77;17.05
1997;9;;23.77;17.05
1997;9;;23.65;17.06
1997;9;;23.37;17.07
1997;9;;23.13;17.07
1997;9;;22.97;17.07
1997;9;;22.92;17.07
1997;9;;22.84;17.08
1997;9;;22.73;17.08
1997;9;;12.93;20.15
1997;9;;22.67;17.07
1997;9;;22.54;17.07
1997;9;;22.41;17.07
1997;9;;22.21;17.07
1997;9;;22.13;17.06
1997;9;;22.1;17.06
1997;9;;21.75;17.08
1997;9;;21.51;17.1
1997;9;;21.44;17.1
1997;9;;21.14;17.11
1997;9;;20.53;17.12
1997;9;;20.03;17.17
1997;9;1.4;19.8;17.18
1997;9;;19.12;17.18
1997;9;;22.64;17.07
1997;9;1.8;22.85;19.42
1997;9;;12.9;20.15
1997;9;;11.63;20.12
1997;9;;0.07;8.41
1997;9;;0.07;10.57
1997;9;;0.07;8.41
1997;9;;0.07;8.41
1997;9;;0.07;8.41
1997;9;;0.07;8.41
1997;9;;0.07;8.41
1997;9;;0.07;8.41
1997;9;;0.07;8.41
1997;9;;0.07;8.4
1997;9;;0.07;8.4
1997;9;;0.07;8.4
1997;9;;0.07;8.4
1997;9;;12.43;20.14
1997;9;;0.07;8.4
1997;9;;0.07;8.39
1997;9;0.5;0.07;8.39
1997;9;;10.61;20.13
1997;9;;10.62;20.13
1997;9;;10.66;20.13
1997;9;;10.64;20.13
1997;9;;10.69;20.13
1997;9;;10.71;20.13
1997;9;;10.74;20.13
1997;9;;10.81;20.12
1997;9;;10.88;20.12
1997;9;;11.04;20.12
1997;9;;11.27;20.12
1997;9;;0.07;8.4
1997;9;;22.85;19.42
1997;9;;12.86;20.15
1997;9;;22.85;19.42
1997;9;2.1;17.75;19.6
1997;9;;17.64;19.7
1997;9;2.4;9.46;11.4
1997;9;;9.47;11.4
1997;9;;9.47;11.4
1997;9;;9.4;11.4
1997;9;;9.44;11.4
1997;9;;9.45;11.4
1997;9;;9.48;11.39
1997;9;;9.5;11.39
1997;9;;9.5;11.39
1997;9;;9.44;11.38
1997;9;;9.43;11.38
1997;9;;18.21;19.49
1997;9;;9.43;11.37
1997;9;;8.79;11.35
1997;9;;8.61;11.34
1997;9;;8.38;11.34
1997;9;;8.09;11.34
1997;9;;7.99;11.33
1997;9;;7.89;11.33
1997;9;;7.81;11.33
1997;9;;7.19;11.3
1997;9;;0.07;10.64
1997;9;;22.85;19.42
1997;9;1.1;0.07;10.63
1997;9;;0.07;10.61
1997;9;;0.07;10.58
1997;9;;9.29;11.36
1997;9;;18.64;19.66
1997;9;;9.46;11.38
1997;9;;19.07;19.65
1997;9;;22.85;19.42
1997;9;;22.85;19.42
1997;9;;22.85;19.42
1997;9;;22.82;19.42
1997;9;;18.9;19.66
1997;9;;22.76;19.43
1997;9;;22.67;19.45
1997;9;;22.63;19.45
1997;9;;22.63;19.45
1997;9;;22.63;19.45
1997;9;;22.6;19.46
1997;9;;22.56;19.47
1997;9;;22.51;19.47
1997;9;;22.37;19.49
1997;9;;22.36;19.49
1997;9;;22.63;19.45
1997;9;;22.35;19.49
1997;9;;21.16;19.55
1997;9;;20.62;19.58
1997;9;;21.43;19.54
1997;9;;22.01;19.52
1997;9;;22.17;19.51
1997;9;;20.99;19.56
1997;9;;19.63;19.63
1997;9;;22.28;19.5
1997;9;;22.32;19.49
1997;9;;22.35;19.49
1997;9;;22.22;19.5
1998;10;;11.36;20.17
1998;10;;12.2;19.97
1998;10;;12.21;19.97
1998;10;;12.2;19.97
1998;10;;12.19;19.96
1998;10;;12.18;19.96
1998;10;;12.15;19.96
1998;10;;12.16;19.96
1998;10;;11.98;19.99
1998;10;;12.14;19.95
1998;10;;12.15;19.95
1998;10;;12.21;19.97
1998;10;;12.15;19.95
1998;10;;11.61;20.08
1998;10;;12.17;19.96
1998;10;;12.21;19.97
1998;10;;1.04;13.8
1998;10;;6.86;13.72
1998;10;;0.64;13.92
1998;10;;0.65;13.92
1998;10;;11.29;20.2
1998;10;;0.55;13.99
1998;10;;0.5;14.04
1998;10;;0.74;13.84
1998;10;;9.43;13.71
1998;10;;0.89;13.81
1998;10;;1.52;13.76
1998;10;;2.28;13.75
1998;10;;3.08;13.74
1998;10;;3.24;13.74
1998;10;;3.71;13.74
1998;10;;4.66;13.73
1998;10;;1.58;13.76
1998;10;;11.15;20.24
1998;10;;0.13;13.04
1998;10;;10.78;20.33
1998;10;;14.38;9.82
1998;10;;14.22;9.82
1998;10;;0.13;13.51
1998;10;;0.13;13.53
1998;10;;0.13;13.36
1998;10;;0.13;13.09
1998;10;;14.49;9.83
1998;10;;0.13;13.03
1998;10;;0.13;13.02
1998;10;;0.13;13.02
1998;10;;0.13;12.99
1998;10;;0.47;14.16
1998;10;;0.13;13
1998;10;;0.13;12.99
1998;10;;0.13;13.02
1998;10;;14.7;9.86
1998;10;;15.21;9.93
1998;10;;16.07;10.02
1998;10;;10.7;20.37
1998;10;;10.75;20.35
1998;10;;13.97;14
1998;10;;14;14
1998;10;;18.22;10.27
1998;10;;18.15;10.27
1998;10;;18.11;10.27
1998;10;;18.04;10.26
1998;10;;17.96;10.25
1998;10;;17.85;10.24
1998;10;;17.71;10.24
1998;10;;17.55;10.19
1998;10;;17.31;10.18
1998;10;;16.88;10.11
1998;10;;16.56;10.07
1998;10;;10.9;20.31
1998;10;;0.47;14.17
1998;10;;12.26;17.11
1998;10;;5.16;21.83
1998;10;;0.09;9.97
1998;10;;0.09;9.96
1998;10;;0.09;9.96
1998;10;;0.09;9.97
1998;10;;0.09;9.96
1998;10;;0.09;9.96
1998;10;;0.09;9.97
1998;10;;0.09;9.98
1998;10;;0.09;9.97
1998;10;;0.09;9.97
1998;10;;0.09;9.97
1998;10;;0.09;9.97
1998;10;;0.09;9.97
1998;10;;18.74;18.83
1998;10;;18.69;18.84
1998;10;;0.09;9.99
1998;10;;18.64;18.84
1998;10;;0.09;10.01
1998;10;;0.09;10.01
1998;10;;17.5;16.93
1998;10;;0.13;12.99
1998;10;;17.24;16.93
1998;10;;16.98;16.93
1998;10;;16.71;16.94
1998;10;;16.3;16.95
1998;10;;16.07;16.95
1998;10;;15.87;16.95
1998;10;;15.74;16.96
1998;10;;15.6;16.96
1998;10;;15.14;16.97
1998;10;;14.75;16.99
1998;10;;14.04;17
1998;10;;11.26;17.22
1998;10;;0.09;10.02
1998;10;;0.09;10.01
1998;10;;5.13;21.98
1998;10;;18.52;18.86
1998;10;;18.41;18.88
1998;10;;7.41;21.44
1998;10;;7.36;21.44
1998;10;;7.3;21.45
1998;10;;7.25;21.46
1998;10;;7.11;21.48
1998;10;;6.78;21.52
1998;10;;6.61;21.55
1998;10;;6.6;21.55
1998;10;;6.57;21.55
1998;10;;6.48;21.57
1998;10;;6.32;21.59
1998;10;;5.95;21.66
1998;10;;5.76;21.7
1998;10;;5.49;21.75
1998;10;;5.28;21.79
1998;10;;7.68;21.4
1998;10;;18.46;18.87
1998;10;;7.8;21.38
1998;10;;12.59;20.17
1998;10;;18.2;18.91
1998;10;;18.04;18.94
1998;10;;17.99;18.94
1998;10;;17.86;18.96
1998;10;;17.67;18.99
1998;10;;17.05;19.09
1998;10;;16.73;19.14
1998;10;;16.44;19.2
1998;10;;16.1;19.27
1998;10;;15.68;19.35
1998;10;;15.15;19.44
1998;10;;15.03;19.48
1998;10;;14.92;19.51
1998;10;;14.65;19.58
1998;10;;14.04;19.76
1998;10;;7.81;21.38
1998;10;;0.13;12.98
1998;10;;17.59;16.93
1998;10;;0.13;12.98
1998;10;;13.21;17.68
1998;10;;11.46;18.11
1998;10;;10.63;18.32
1998;10;;9.25;18.55
1998;10;;8.65;18.68
1998;10;;8.51;18.71
1998;10;;8.15;18.76
1998;10;;7.37;18.88
1998;10;;5.98;19.07
1998;10;;5.07;19.24
1998;10;;3.05;19.53
1998;10;;2.71;19.61
1998;10;;1.59;19.86
1998;10;;10.02;15.47
1998;10;;9.94;15.47
1998;10;;13.56;17.63
1998;10;;18.81;13.96
1998;10;;14.25;17.44
1998;10;;16.34;16.97
1998;10;;18.93;13.96
1998;10;;18.97;13.96
1998;10;;19.06;13.96
1998;10;;18.31;13.97
1998;10;;18.19;13.98
1998;10;;17.98;13.98
1998;10;;17.66;13.99
1998;10;;17.36;13.99
1998;10;;17.04;14
1998;10;;16.85;14
1998;10;;16.66;14
1998;10;;16.31;14.01
1998;10;;14.97;14.02
1998;10;;14.15;14.01
1998;10;;16.81;16.86
1998;10;;15.32;17.2
1998;10;;0.13;12.98
1998;10;;18.55;13.97
1998;10;;9.8;15.48
1998;10;;7.71;15.56
1998;10;;6.92;15.59
1998;10;;6.35;15.62
1998;10;;6.12;15.64
1998;10;;5.25;15.66
1998;10;;4.03;15.74
1998;10;;3.46;15.87
1998;10;;2.05;15.93
1998;10;;8.82;15.51
1998;10;;1.38;15.94
1998;10;;1.34;15.94
1998;10;;9.41;15.49
1998;10;;1.12;15.95
1998;10;;19.27;13.95
1998;10;;17.51;16.93
1998;10;;0.13;12.98
1998;10;;1.2;15.94
1998;10;;0.13;12.98
1998;10;;1.08;15.98
1998;10;;0.13;12.98
1998;11;;18.55;16.36
1998;11;;17.69;16.63
1998;11;;16.48;16.9
1998;11;;14.08;17.42
1998;11;;12.4;17.83
1998;11;;10.01;18.26
1998;11;;6.82;18.94
1998;11;;4.97;19.4
1998;11;;19.27;16.15
1998;11;;13.31;15.25
1998;11;;13.32;15.25
1998;11;;13.33;15.25
1998;11;;5.83;19.15
1998;11;;4.93;19.41
1998;11;;19.9;16.08
1998;11;;20.09;16.06
1998;11;;12.28;20.24
1998;11;;12.29;20.21
1998;11;;12.3;20.17
1998;11;;12.32;20.15
1998;11;;12.32;20.15
1998;11;;12.33;20.14
1998;11;;14.39;19.56
1998;11;;14.59;19.53
1998;11;;14.77;19.48
1998;11;;14.91;19.44
1998;11;;15.07;19.4
1998;11;;15.18;19.37
1998;11;;13.31;15.25
1998;11;;15.39;19.33
1998;11;;20.19;16.03
1998;11;;20.17;16.04
1998;11;;20.13;16.05
1998;11;;20.03;16.07
1998;11;;15.38;19.31
1998;11;;8.59;21.27
1998;11;;12.53;20.78
1998;11;;3.5;15.88
1998;11;;3.51;15.87
1998;11;;3.95;15.78
1998;11;;6.11;15.56
1998;11;;8.45;15.47
1998;11;;9.79;15.41
1998;11;;10.48;15.37
1998;11;;11.62;15.32
1998;11;;12.7;15.27
1998;11;;23.32;17.89
1998;11;;23.11;17.94
1998;11;;22.92;17.99
1998;11;;22.85;18
1998;11;;22.84;18
1998;11;;22.79;18.02
1998;11;;22.09;18.18
1998;11;;21.23;18.38
1998;11;;20.44;18.58
1998;11;;19.62;18.79
1998;11;;18.46;19.04
1998;11;;16.86;19.36
1998;11;;16.21;19.41
1998;11;;15.15;19.7
1998;11;;13.33;20.81
1998;11;;7.88;21.38
1998;11;;8.9;21.23
1998;11;;8.81;21.25
1998;11;;2.08;13.78
1998;11;;4.31;13.72
1998;11;;11.55;20.91
1998;11;;11.2;20.95
1998;11;;10.89;20.99
1998;11;;10.63;21.02
1998;11;;10.49;21.03
1998;11;;10.23;21.06
1998;11;;9.38;21.16
1998;11;;9.1;21.2
1998;11;;16.43;13.71
1998;11;;16.41;13.71
1998;11;;16.26;13.71
1998;11;;16.17;13.71
1998;11;;15.26;13.72
1998;11;;10.88;13.8
1998;11;;7.85;13.78
1998;11;;6.64;13.75
1998;11;;6.07;13.75
1998;11;;8.99;21.22
1998;11;;5.73;13.78
1998;11;;5.63;13.78
1998;11;;5.29;13.74
1998;11;;5.11;13.72
1998;11;;4.99;13.71
1998;11;;4.91;13.71
1998;11;;4.87;13.71
1998;11;;2.48;13.74
1998;11;;5.79;13.77
1998;11;;13.09;19.89
1998;11;;12.8;11.76
1998;11;;21.09;10.69
1998;11;;21.23;10.7
1998;11;;21.29;10.72
1998;11;;21.41;10.72
1998;11;;0.09;10.17
1998;11;;0.09;10.17
1998;11;;0.1;10.16
1998;11;;20.91;10.66
1998;11;;0.13;10.16
1998;11;;0.12;10.16
1998;11;;0.13;10.16
1998;11;;0.14;10.16
1998;11;;0.17;10.16
1998;11;;2.56;10.43
1998;11;;6.02;10.9
1998;11;;5.45;10.82
1998;11;;0.12;10.16
1998;11;;20.66;16.74
1998;11;;20.69;10.63
1998;11;;20.43;10.58
1998;11;;14.26;12.03
1998;11;;14.51;17.02
1998;11;;15.05;16.94
1998;11;;15.49;16.91
1998;11;;15.96;16.9
1998;11;;16.63;16.88
1998;11;;0.09;10.18
1998;11;;20.48;10.59
1998;11;;17.26;16.86
1998;11;;19.91;16.78
1998;11;;19.82;10.49
1998;11;;19.91;10.5
1998;11;;19.92;10.5
1998;11;;19.97;10.51
1998;11;;20.09;10.53
1998;11;;20.29;10.56
1998;11;;19.47;16.81
1998;11;;0.26;13.5
1998;11;;0.09;10.17
1998;11;;0.37;12.99
1998;11;;1.07;12.98
1998;11;;1.2;12.99
1998;11;;1.41;13.02
1998;11;;1.74;13.06
1998;11;;2.02;13.09
1998;11;;2.25;13.11
1998;11;;2.17;13.1
1998;11;;16.23;13.95
1998;11;;21.55;16.68
1998;11;;22.16;16.62
1998;11;;22.34;16.58
1998;11;;23.82;13.68
1998;11;;22.49;16.57
1998;11;;22.64;16.56
1998;11;;10.65;11.45
1998;11;;5.56;10.83
1998;11;;21.89;16.64
1998;11;;17.15;13.95
1998;11;;1.83;13.08
1998;11;;22.59;13.76
1998;11;;18.72;13.93
1998;11;;0.84;12.97
1998;11;;19.32;13.91
1998;11;;19.55;13.91
1998;11;;20.1;13.89
1998;11;;20.48;13.87
1998;11;;20.76;13.85
1998;11;;21.33;13.83
1998;11;;23.08;13.73
1998;11;;0.62;12.97
1998;11;;0.48;12.97
1998;11;;17.8;13.94
1998;12;;23.13;16.52
1998;12;;23.38;16.49
1998;12;;9.03;15.4
1998;12;;20.89;14.58
1998;12;;13.8;20.32
1998;12;;22.89;16.55
1998;12;;16.69;19.2
1998;12;;13.77;20.34
1998;12;;22.71;16.57
1998;12;;19.06;16.73
1998;12;;14.15;15.17
1998;12;;15.62;15.08
1998;12;;17.41;14.93
1998;12;;21.3;16.68
1998;12;;17.31;16.89
1998;12;;16.15;17
1998;12;;24.63;17.57
1998;12;;22.32;16.62
1998;12;;24.46;17.62
1998;12;;1.51;13.08
1998;12;;10.99;21.21
1998;12;;10.33;13.06
1998;12;;7.3;13.07
1998;12;;5.74;13.08
1998;12;;4.8;13.05
1998;12;;7.22;15.51
1998;12;;3.85;13
